tweet_id,cleaned_text,airline_sentiment
568659661861175297,united got gate thanks checking,positive
568657247896788992,united u kept passenger waiting night plane put service leaving everyone stranded night inexcusable,negative
568656888935481344,united especially like upgraded three crew member first class instead passenger keepitclassy customerservice,positive
568656758027063296,united hello got flight month ago constantly think peanut anyway could send,neutral
568656507480481792,united flt lax ewr pilot bragged getting ewr early wait min jetway driver thanks united,negative
568656014481846272,united happy found phone easily worst system ever heard,negative
568655789247762432,really hour united jenniferwalshpr dont like delay avoid well way asap,negative
568654569976123392,united robbogart waited hour airport told one fib cant ual honest customer,negative
568654556634021890,united round trip,neutral
568654382620782592,united well yet checked bag already vanished havent left airport yet,negative
568654300802473985,united thanks tonight would seem,neutral
568654208674586624,united rapid trip plane ticket idaho california doesnt problem would wonderful,negative
568652355346022400,united agent help point there problem amp dont want mess somebody elses plan u flow tech team pls,negative
568651726858747904,united delayed hour one hour flight frustrating im also unable get decent meal hournever,negative
568650724399321088,united please went beyond made u number one priority,positive
568650439639437313,united guy awesome thanks,positive
568650000227565568,united thnx,positive
568649837610037248,united think status nothing think bug search system,negative
568649643187310593,united anna palm spring gate deserves medal handled ppl missing flight like pro,positive
568648940033343488,united would appreciate answer werent alerted flight cancelled flighted plane landed showsomerespect,negative
568648917551697920,united wtf delay delay hour yvr san unacceptable flight crew availability blame never united,negative
568648390738706432,united think left phone flight help,negative
568647206695120896,united great customer service thanks,positive
568646083162836992,united thanks would awesome,positive
568645962425446401,united hey left computer bag wcomputer inside united filed online report response,negative
568645576008400896,united empty upon takeoff cant someone sit,negative
568644260129419264,united case id requested day ill get response b,negative
568643928720850944,united na united fave airline,positive
